Current(A),Radius(m),MagneticField(T)
6.8891993,45.935028,2.999540675352562E-8
186.93927,42.88488,8.718190174820989E-7
183.55002,23.159033,1.585126803213605E-6
104.90086,32.09799,6.536289017677655E-7
24.432634,1.7541277,2.785730341583819E-6
84.49916,4.326902,3.905758090739088E-6
69.57978,5.306809,2.622283230982323E-6
44.328064,43.406006,2.0424852776574745E-7
5.6144323,38.634808,2.906411438599755E-8
138.52936,18.791937,1.474348906513721E-6
31.74427,22.673985,2.8000610378897586E-7
88.49938,19.509415,9.072479467279435E-7
159.74774,44.548893,7.171794001228782E-7
172.70131,0.99270636,3.4794037075929064E-5
181.395,36.13424,1.0040062185044638E-6
129.22798,1.9043,1.3572229512346795E-5
193.20233,26.103844,1.4802596417986E-6
35.330166,14.23316,4.964486567434193E-7
81.11422,43.715736,3.710984938853305E-7
93.94577,42.757996,4.394301881244228E-7
36.652298,37.396408,1.9602041936322304E-7
179.3357,19.306837,1.857742856569867E-6
1.2656698,7.564229,3.3464608772756406E-8
172.25235,43.15225,7.983470447537473E-7
117.06276,41.07149,5.700438716053145E-7
149.63716,1.352385,2.212937238664855E-5
199.79979,24.146492,1.6548970292856489E-6
184.6637,31.881157,1.1584504084617156E-6
143.94641,1.781503,1.6160109098233246E-5
60.013504,27.986538,4.288740834700129E-7
19.84453,44.13945,8.991743246760924E-8
0.59173137,44.374275,2.667001846128717E-9
29.421345,24.741566,2.3782928783615666E-7
191.46027,4.5348825,8.443890848043466E-6
49.613102,10.950264,9.061535331605905E-7
162.58623,23.815117,1.365403564638098E-6
11.601522,14.575843,1.5918835787694995E-7
94.07413,4.680702,4.01965871731303E-6
39.159813,49.312737,1.5882230716734956E-7
123.870026,29.025421,8.535278439289038E-7
100.850876,42.150314,4.785296501582159E-7
24.496738,17.35224,2.823467055107347E-7
118.51534,47.9053,4.947901061682403E-7
156.19908,46.185482,6.763990525674417E-7
18.432512,19.587318,1.8820863466556356E-7
0.9487175,13.16866,1.4408716803850659E-8
111.73264,42.435936,5.265944561495232E-7
35.078358,13.960835,5.025251934951555E-7
47.08414,46.157185,2.0401651957230138E-7
7.8853297,46.265057,3.4087625958445127E-8
191.37476,18.139328,2.110053424564196E-6
59.365044,34.105648,3.481244136992734E-7
63.051056,0.24222618,5.20596535183978E-5
132.30496,19.816788,1.3352816211125938E-6
167.97574,13.13154,2.5583554511890046E-6
12.290131,2.1130843,1.1632409100479098E-6
69.107864,15.068449,9.172525226237744E-7
63.741665,6.0834656,2.0955708251606528E-6
159.00601,16.567587,1.9194830597130824E-6
120.92973,4.9830046,4.8536874320462225E-6
198.10025,38.400272,1.0317648184291487E-6
39.973087,24.292923,3.2909244683463765E-7
31.873354,18.047132,3.5322347161958573E-7
121.15739,45.677265,5.30493173512891E-7
6.5379705,38.89358,3.3619791796929673E-8
170.4749,42.18544,8.082167640564046E-7
65.49074,27.213705,4.813070308783705E-7
185.10852,16.332972,2.2666851488950192E-6
127.77046,34.302395,7.449652569842176E-7
119.65316,29.53859,8.101480958405158E-7
124.942406,44.992676,5.553899763958978E-7
118.188385,4.8039527,4.920464148569787E-6
4.276081,29.234507,2.9253656596161318E-8
181.88565,4.492946,8.096498139378849E-6
93.77928,30.413368,6.166977687056877E-7
82.65475,31.600828,5.231176003527295E-7
68.5965,12.651378,1.0844114898532188E-6
30.40361,25.999048,2.3388248644320673E-7
158.47499,19.460577,1.6286772047331033E-6
154.80644,26.799921,1.1552753611037946E-6
192.44725,27.807611,1.384133625466478E-6
72.04508,48.20587,2.9890583751685544E-7
189.57385,14.900811,2.54447694227442E-6
72.80922,18.991367,7.667612137295913E-7
73.53592,39.825302,3.6929246116174346E-7
189.91098,15.111142,2.5135225151419854E-6
114.06197,28.528591,7.996327119558089E-7
182.19002,20.836721,1.7487397755656743E-6
79.618965,38.598606,4.1254839577786707E-7
105.95537,36.293804,5.838757907519948E-7
23.492758,19.778103,2.375633087360125E-7
36.030895,8.306364,8.675491460591648E-7
119.32869,27.223797,8.76649868178694E-7
45.540974,47.048965,1.9358969203162352E-7
12.398007,37.145515,6.675372380968617E-8
156.89404,3.1670446,9.907914843233148E-6
159.30139,8.650176,3.6831942081285134E-6
35.991325,18.745594,3.839977045387252E-7
191.516,31.367277,1.2211197394154396E-6
117.50884,30.789845,7.63296108357277E-7
57.138046,45.747097,2.497996593988807E-7
21.170721,47.72734,8.871527616813929E-8
170.36765,21.799719,1.5630260773793324E-6
147.25253,37.8489,7.78107335094965E-7
29.728838,32.482456,1.830455047932016E-7
24.123285,13.576738,3.5536201196917E-7
153.71207,9.945244,3.0911673799790266E-6
121.45547,16.981176,1.4304717710055242E-6
126.472595,26.40793,9.578379935344408E-7
39.802322,10.06312,7.910533279832934E-7
46.412823,46.57046,1.9932301057152968E-7
40.56241,47.977615,1.6908888924933395E-7
126.92257,5.1463113,4.932564794182531E-6
189.9213,14.594584,2.6026269623657446E-6
11.245998,21.36153,1.0529206683742286E-7
156.18097,27.575972,1.1327323039385586E-6
132.38971,22.076202,1.1993884375436312E-6
121.957596,24.494276,9.958048614493554E-7
174.18149,6.562053,5.308749643846515E-6
151.04858,22.425638,1.3471062240904588E-6
171.03471,48.909435,6.993935333466186E-7
84.34046,0.92133945,1.8308227553582204E-5
21.668653,48.53883,8.928379021865721E-8
29.949076,42.294796,1.416206178459425E-7
185.98012,5.3564944,6.944098247162053E-6
159.85413,23.756826,1.345753201879439E-6
84.45758,13.720789,1.2310892739355364E-6
28.610308,43.09016,1.327927649741803E-7
25.973598,38.575256,1.3466455411800632E-7
189.28764,23.274887,1.6265397356528992E-6
152.48734,7.8563695,3.88187789015065E-6
97.61395,31.759699,6.147032630444275E-7
108.13383,27.598389,7.836242071601073E-7
167.36252,16.919558,1.978332088225974E-6
115.3722,0.034734424,6.643104220517677E-4
168.34874,7.648551,4.4021080569325496E-6
72.31014,0.43466678,3.327152909253256E-5
142.96936,42.00743,6.806860445644912E-7
173.01753,45.41607,7.619220951573005E-7
58.038464,37.37855,3.105442093907035E-7
196.58716,14.039588,2.8004690530734653E-6
105.74495,37.676575,5.613299519029052E-7
10.89602,13.116298,1.6614474856644904E-7
120.87583,22.821592,1.0593111107340883E-6
193.4657,9.85054,3.928022120158311E-6
191.02086,41.90194,9.117518737125993E-7
184.51604,38.191544,9.662664542748254E-7
2.2936366,34.237194,1.3398507811912435E-8
56.251205,20.08186,5.60219089234185E-7
185.17491,31.897642,1.1610570506228016E-6
7.612984,29.167622,5.220161096148542E-8
103.404335,43.14455,4.793390323768565E-7
75.18098,12.475095,1.2052970835370308E-6
163.41666,48.726395,6.707520950680684E-7
88.59518,25.059896,7.070673799946615E-7
12.63933,1.9994016,1.2643112923316661E-6
192.82138,23.699785,1.6271993920894856E-6
142.03828,9.436368,3.010443943550261E-6
109.77524,8.328798,2.6360402584200525E-6
11.619221,30.246029,7.683138022516606E-8
118.26632,44.100048,5.363546048752124E-7
77.16204,22.545887,6.844888447547819E-7
93.91846,42.71633,4.397309121499433E-7
12.286248,28.814663,8.527775067514247E-8
69.66831,28.982325,4.807641418261234E-7
192.01555,35.196167,1.091116249952311E-6
52.63931,17.408875,6.047410921827176E-7
132.33022,7.634668,3.466561156260807E-6
64.63321,24.139574,5.354958549991233E-7
64.76608,2.792486,4.638596853712711E-6
161.17729,41.471577,7.77290398541143E-7
165.93912,23.233763,1.4284308510922135E-6
128.01001,5.807202,4.408664027881729E-6
158.94536,34.454056,9.226510763376664E-7
54.08353,44.99969,2.4037289684758886E-7
56.905678,35.993626,3.161986422995761E-7
36.606968,47.74611,1.5334010953347765E-7
128.49571,30.092937,8.539924851841556E-7
86.34912,5.9321227,2.9112385347833534E-6
131.12117,9.132186,2.8716272525162674E-6
70.36514,40.648083,3.462162940584297E-7
79.46931,37.44227,4.2448981005710904E-7
54.506744,33.972527,3.208871986843473E-7
95.48764,33.982895,5.619747268087735E-7
89.52079,1.5589288,1.1484910328576138E-5
20.411194,19.854181,2.0561103527621289E-7
122.23665,5.563268,4.394418694269718E-6
60.27985,28.64133,4.2092911532303615E-7
107.287735,23.514584,9.125208157350978E-7
183.45795,38.187653,9.608233779497545E-7
145.00821,6.357544,4.561768207215683E-6
91.98819,19.549412,9.410839646961098E-7
177.59099,28.085571,1.2646421632757728E-6
148.18268,12.606667,2.3508621800904274E-6
38.288475,0.13498715,5.672906831055741E-5
53.67377,28.087538,3.8218922108909854E-7
67.38297,46.02509,2.928097426640468E-7
150.21805,42.60892,7.051013937471581E-7
83.848785,5.606067,2.9913585655930304E-6
139.86702,46.744995,5.984256466502148E-7
33.07344,13.716049,4.82258995767025E-7
6.6882076,26.105492,5.123985189813598E-8
118.70085,25.050598,9.476887598098574E-7
163.04094,1.938919,1.681771581887325E-5
70.6044,35.612377,3.9651607812741183E-7
140.48119,30.871672,9.100976933452214E-7
1.193387,31.23566,7.641183252911095E-9
98.690315,13.0521,1.5122518809021026E-6
58.7014,25.369884,4.6276443062038506E-7
35.392784,34.189354,2.0703979477232668E-7
198.80075,31.558258,1.2598968572702278E-6
46.048195,19.76002,4.6607439173640085E-7
64.83222,0.86204976,1.5041410626369247E-5
104.17341,9.001257,2.3146413699970614E-6
192.13464,40.85802,9.404990250390149E-7
11.470777,12.21735,1.8777847163569546E-7
133.40443,20.77596,1.2842191483070093E-6
1.5088214,47.3973,6.366697450236694E-9
39.7102,6.8452535,1.160225883573704E-6
171.52197,11.174275,3.0699435362590858E-6
125.73294,12.983806,1.936765598636807E-6
63.966377,24.753445,5.168280868125851E-7
97.997826,44.589676,4.3955388164308826E-7
122.78902,7.5929327,3.234297512097503E-6
31.308716,7.385171,8.478805998982684E-7
8.937758,20.343313,8.786925070002077E-8
141.29178,49.015114,5.765233109643086E-7
75.460205,33.83429,4.460575710618554E-7
19.900227,48.415485,8.220603980718619E-8
74.60957,22.742897,6.561131878118337E-7
175.92705,16.845516,2.088710676363936E-6
197.69612,0.98576677,4.011012088094016E-5
154.01846,24.915901,1.2363065818639793E-6
32.993,10.848682,6.082397622715431E-7
93.375496,21.947546,8.50896914746757E-7
167.82558,49.39992,6.794568572883189E-7
131.27707,17.559958,1.4951866376653389E-6
158.04382,13.829465,2.2856100976157564E-6
156.75272,0.51511925,6.086074813471975E-5
41.397488,22.0145,3.7609292304290666E-7
76.17873,26.532305,5.742337642694559E-7
80.90402,15.832216,1.0220176489984329E-6
165.26677,15.041155,2.1975276623572437E-6
190.11996,32.524185,1.1690990168918206E-6
50.859085,4.654814,2.185225344535033E-6
114.296135,33.762283,6.77064011624097E-7
191.14012,28.521883,1.340305066023543E-6
119.7179,12.974321,1.845459192291527E-6
4.319385,33.655403,2.56683007724967E-8
78.101814,8.95824,1.743686664938502E-6
33.53582,32.839005,2.042438283436417E-7
23.74018,37.84697,1.254535267155014E-7
129.6792,43.774857,5.924825773861042E-7
108.15563,16.081703,1.3450768338139944E-6
184.01949,37.765,9.745504485514352E-7
180.34792,34.20957,1.0543710777875685E-6
48.98035,39.406994,2.485870942654463E-7
180.28549,5.0424266,7.150743351961067E-6
148.08813,39.536972,7.491121707231884E-7
149.11488,49.996555,5.965006286672736E-7
95.073456,5.967435,3.1864094932821764E-6
131.6309,4.279,6.152414635948354E-6
17.297096,0.44420987,7.787803593508578E-6
174.87138,14.994185,2.3325226205455443E-6
10.118099,35.686367,5.670568372929589E-8
11.27024,26.215427,8.598173631595162E-8
36.516376,33.37493,2.1882517826531328E-7
55.62285,41.598965,2.6742419636496153E-7
30.22818,22.520546,2.684497967859075E-7
42.188484,28.213938,2.990612976583854E-7
160.84769,47.767387,6.734623581309405E-7
181.57436,24.919924,1.4572625314987115E-6
175.7934,38.879856,9.042903631148022E-7
126.61641,44.844322,5.646931565789104E-7
46.733334,25.910732,3.6072568773396744E-7
102.2924,14.295092,1.4311541219881396E-6
17.008348,19.363798,1.7567161504882636E-7
76.772675,19.790104,7.758693425821105E-7
171.78821,11.040931,3.111842867760968E-6
29.03509,40.792446,1.423552262380073E-7
34.140316,39.20315,1.7417128229010563E-7
3.0399718,28.211876,2.155100807591135E-8
27.886303,1.1770061,4.738514497931472E-6
129.2821,47.765694,5.413178144134603E-7
142.06717,37.60215,7.556332248438651E-7
141.60652,42.88809,6.603536201436379E-7
182.0327,5.142977,7.078884123792777E-6
120.49548,34.035168,7.08064578858264E-7
198.61644,48.676495,8.160671447607105E-7
53.604126,9.953621,1.0770779087887013E-6
49.552616,29.720766,3.334545011850349E-7
120.142784,31.764147,7.56467880953509E-7
166.23698,15.1824875,2.1898517536943487E-6
177.77411,12.556455,2.831597193977973E-6
74.12849,29.379408,5.04628867465878E-7
159.01358,3.6009443,8.831771220558475E-6
46.53439,22.73263,4.0940612638645395E-7
168.69223,13.252731,2.5457730351593667E-6
59.216465,12.525847,9.455083227484549E-7
14.8607,6.157037,4.827224582686725E-7
157.20139,4.6929812,6.6994252631226E-6
102.58409,28.460539,7.208864995581213E-7
45.373615,10.722685,8.463107114745788E-7
73.39745,29.391573,4.99445561673728E-7
170.87456,30.457588,1.1220491681522955E-6
82.76194,0.7927234,2.0880407516204135E-5
178.02693,29.818129,1.1940852106150165E-6
173.68202,33.97257,1.0224839021728208E-6
185.44856,2.2952979,1.615899755452715E-5
26.714472,47.589043,1.1227152437535582E-7
60.215534,14.433499,8.3438579664466E-7
44.92029,21.185093,4.240745325733383E-7
145.37912,48.464287,5.999432962271526E-7
66.8806,26.467972,5.053700410179839E-7
134.8373,19.753595,1.365192443484925E-6
191.7185,32.45677,1.1813775365088498E-6
183.50597,12.789589,2.86961476582852E-6
47.138615,21.218466,4.4431689913522185E-7
90.93102,47.065216,3.864043565401596E-7
134.8167,38.070908,7.08239990541139E-7
102.92722,3.3989453,6.056421222751348E-6
47.041904,13.852023,6.792062650487276E-7
138.52563,11.989186,2.31084297883805E-6
164.33452,37.13753,8.850050758157282E-7
68.456116,25.812311,5.30414462038774E-7
115.83252,21.135317,1.0961039322017442E-6
46.587376,26.85115,3.470046888221231E-7
12.560345,3.3927145,7.404303954525612E-7
27.191566,38.08029,1.428117549476485E-7
48.2638,36.42374,2.6501287930320326E-7
88.596565,41.136486,4.307444497394814E-7
103.31522,23.896423,8.64691943430587E-7
27.733772,28.166855,1.9692487796210394E-7
84.26337,30.116169,5.595888824162519E-7
90.284836,46.474644,3.885337406095962E-7
84.92274,40.199253,4.2250902994526565E-7
57.576065,26.27161,4.383139403610745E-7
64.46763,24.551245,5.251679022629331E-7
24.064375,15.098196,3.187715257694008E-7
3.8160262,14.048362,5.432699230013357E-8
68.20427,27.28698,4.999033987695995E-7
23.659252,21.665506,2.1840479304232382E-7
44.68027,3.2219577,2.773485907441762E-6
125.813354,2.2028618,1.1422718873978948E-5
107.434875,11.085575,1.9382823982103344E-6
54.138535,24.233677,4.468041291964552E-7
110.617256,13.28744,1.6649896995533808E-6
62.093304,37.429073,3.317918299860566E-7
128.52318,10.83307,2.372793316346954E-6
121.06027,4.0113964,6.035816952566345E-6
185.7921,21.517984,1.7268541107700746E-6
106.90097,25.245844,8.468797552268633E-7
95.57268,42.02192,4.5487059761647687E-7
161.7671,32.60077,9.924128163315741E-7
66.062904,39.729877,3.325603226669665E-7
144.01636,28.490358,1.0109831237585904E-6
54.777107,17.4212,6.288557375161024E-7
51.150753,3.358963,3.0456276432883755E-6
125.0865,42.844757,5.839057593040144E-7
129.01624,24.27465,1.0629708959945338E-6
91.026085,35.6379,5.108386384368154E-7
65.07228,35.170235,3.700417780861042E-7
124.05532,6.048629,4.10193201456788E-6
4.36066,30.403198,2.8685535261158823E-8
139.4059,43.485004,6.411676893727029E-7
123.87278,11.401678,2.1728868140138712E-6
79.84481,8.0427885,1.9855006862532942E-6
154.33553,10.821882,2.8522861730876915E-6
71.126465,34.851593,4.0816765424682825E-7
148.00551,19.862965,1.4902660421432326E-6
36.102844,19.332,3.735034437251271E-7
156.88226,32.168636,9.753740358350088E-7
123.40594,11.270387,2.1899148720449064E-6
107.821,22.090473,9.76176456621052E-7
31.812212,6.995202,9.095437614800599E-7
39.346027,5.996086,1.3123903353907974E-6
192.8439,41.877964,9.209803155512857E-7
199.53613,42.776028,9.329343729987812E-7
11.857501,49.884056,4.75402441544212E-8
95.17356,13.736503,1.3857029484023174E-6
161.8148,22.962996,1.4093527464355464E-6
29.418613,32.660645,1.801471701251327E-7
74.127686,20.694702,7.163928721000879E-7
168.59206,23.97938,1.4061419328400242E-6
77.41245,49.797806,3.109070830559002E-7
138.21802,20.713512,1.3345686117464282E-6
97.68553,3.8579555,5.064108838781819E-6
164.30022,24.131939,1.3616826822075033E-6
52.47715,25.948563,4.0447057301543896E-7
47.874676,33.916595,2.823082629777961E-7
46.535187,30.69333,3.0322669849171754E-7
189.2027,1.0328888,3.663563845988094E-5
8.236597,47.75944,3.449201591935879E-8
62.53755,25.47514,4.909692572274828E-7
93.51919,25.772144,7.257385087920939E-7
183.21939,17.589735,2.0832535628865787E-6
28.091763,14.206016,3.954910843364435E-7
105.92261,14.774367,1.433869959211975E-6
158.87605,20.935055,1.5177992561587566E-6
146.20056,45.00998,6.496362094180774E-7
142.07906,24.813265,1.1451863079150241E-6
127.04264,4.9027314,5.182524998363609E-6
107.98982,5.9093304,3.6548920321568297E-6
117.97921,22.69648,1.0396256243543844E-6
11.539996,40.833427,5.652229985917727E-8
56.339977,6.061993,1.8587938366013601E-6
102.8627,46.971157,4.3798240377181996E-7
118.59195,30.377327,7.807925272571419E-7
33.529713,47.37909,1.415380208152176E-7
144.25325,5.6844573,5.075356976256778E-6
51.842163,17.598297,5.891724947586191E-7
105.69948,19.540524,1.0818489892787235E-6
34.495373,16.70676,4.129510681054358E-7
164.24953,38.577675,8.515263169656675E-7
152.13359,47.558437,6.39775397105307E-7
56.238155,13.74378,8.183797297111634E-7
172.75594,35.346294,9.775052156749446E-7
12.352978,22.916914,1.0780664237882067E-7
169.6299,9.378498,3.6174213967200555E-6
129.33363,49.86976,5.186856204569735E-7
119.31442,20.271437,1.1771678981068155E-6
85.20144,40.405746,4.2172931510242895E-7
150.58932,23.640242,1.2740083401274539E-6
117.50806,44.89704,5.23455680747424E-7
36.533966,11.806817,6.188622368762745E-7
68.66197,1.4250072,9.636719152786804E-6
109.692474,27.047493,8.111101050471783E-7
43.211933,35.2572,2.451240324143034E-7
124.20885,43.466717,5.715124411790596E-7
19.036863,48.490486,7.85179314148066E-8
89.01018,9.710278,1.833318915682672E-6
7.7119503,48.34817,3.190172494747788E-8
152.56178,1.4209124,2.1473777616249437E-5
68.89109,13.839651,9.95561085413473E-7
32.41312,40.591183,1.5970522712951689E-7
49.365993,28.274393,3.491922415959336E-7
51.69885,48.782887,2.119548572384368E-7
139.53271,9.467698,2.947553109759347E-6
169.9547,12.559273,2.7064416836910422E-6
18.316652,0.38387966,9.542913643059968E-6
77.05301,2.415767,6.379175681011751E-6
92.17729,40.433273,4.5594770995175174E-7
56.758205,0.9968552,1.1387452350465233E-5
124.634415,21.67263,1.1501549455675146E-6
120.34779,12.451256,1.9331029018799508E-6
199.82767,44.754147,8.930017999441018E-7
60.9397,42.40442,2.8742146500775817E-7
66.941826,26.62666,5.028180582316466E-7
185.61218,7.216899,5.143821043421795E-6
71.90029,25.713154,5.592491056737366E-7
145.09776,1.9490497,1.488907771060882E-5
98.54981,40.57196,4.858025652481982E-7
99.77803,28.766981,6.936983061404308E-7
13.629445,4.8947687,5.568984305422445E-7
35.901398,11.401646,6.29758173063894E-7
38.137554,45.10271,1.6911424416232042E-7
177.39127,46.712383,7.595042404186857E-7
52.280457,36.772533,2.84345143971819E-7
126.30731,21.40823,1.1799883785554591E-6
82.00697,42.658047,3.844853647436975E-7
8.968057,0.54469097,3.292897157685625E-6
112.20335,38.167736,5.879486595446098E-7
104.93787,24.540699,8.552149732084997E-7
124.94322,29.817692,8.380475784072444E-7
192.52736,33.149883,1.1615567840113104E-6
70.75796,48.399593,2.923907105666347E-7
157.15091,18.072273,1.7391382612656617E-6
146.71239,1.3868032,2.1158357920694886E-5
77.83084,40.70692,3.823961128564835E-7
77.142006,48.447292,3.184574502051823E-7
32.332718,37.923035,1.7051756632133275E-7
71.22757,19.840271,7.180100472831421E-7
42.861717,26.666502,3.214648642396888E-7
166.15317,29.944181,1.1097526111708267E-6
121.945435,7.720768,3.158893907121361E-6
155.41486,47.196865,6.585812667333475E-7
72.07349,10.005373,1.4406956406365064E-6
48.91647,17.324423,5.647111021957865E-7
142.86002,9.4225235,3.0323090388970627E-6
14.810028,48.893494,6.05807724908279E-8
55.940006,0.45142913,2.478351648409686E-5
12.60833,8.942418,2.819892703324853E-7
70.50619,44.442123,3.1729441360672867E-7
42.9176,41.72987,2.056924638697313E-7
81.33807,15.874974,1.0247332996638194E-6
111.20839,15.48534,1.4363054144355222E-6
16.370476,16.728975,1.9571402885551733E-7
31.363317,20.453976,3.0667209137380183E-7
32.29376,29.541422,2.1863374425442106E-7
79.310425,36.499058,4.345888888691472E-7
194.37367,31.743498,1.2246518856425943E-6
47.871323,10.058531,9.518551674796206E-7
70.62378,47.42076,2.9786016776675987E-7
51.02361,28.347769,3.599832463072069E-7
170.6589,17.774458,1.920271275633965E-6
79.0973,3.3588836,4.709737319493173E-6
16.003149,28.24909,1.133002792110736E-7
15.995348,29.42769,1.087095025240487E-7
41.32165,38.543533,2.1441548241104773E-7
195.34879,5.9225483,6.596781510285751E-6
94.99028,21.537558,8.820896213678445E-7
194.58693,20.955053,1.8571838139648514E-6
32.612858,28.542448,2.285217986104814E-7
44.224026,22.920757,3.8588625288110806E-7
178.54097,11.223985,3.1814186196667048E-6
164.2333,14.148769,2.3215207272011572E-6
68.14646,45.04791,3.0255105432372607E-7
130.20044,34.97232,7.44591364718017E-7
77.542305,15.1624975,1.0228170509259338E-6
19.01813,17.12807,2.2206971860487958E-7
97.64258,43.259785,4.514242445058519E-7
187.20413,22.550114,1.6603386994265464E-6
115.89789,3.1465101,7.366757684456507E-6
94.49546,47.34541,3.9917475303785303E-7
31.73756,43.507694,1.458940117301801E-7
1.1914772,11.020477,2.162296872706781E-8
50.695568,8.660317,1.1707554266319319E-6
39.78922,17.874966,4.4519491273129654E-7
177.3922,21.971443,1.6147523422300051E-6
89.77436,20.885893,8.596650497437358E-7
58.98894,22.054651,5.349342458078963E-7
69.00181,38.37704,3.5959941993840946E-7
118.429344,18.86053,1.2558431689816805E-6
95.91994,20.3012,9.449681106414739E-7
160.72386,15.341497,2.095282582670955E-6
73.963,34.058685,4.3432679082645264E-7
35.73214,20.498102,3.4863851550245755E-7
2.756464,39.433693,1.3980247851809746E-8
97.34126,11.3034935,1.7223217374254295E-6
130.3504,48.45084,5.38072829457172E-7
111.634186,34.254616,6.517906170424167E-7
126.516266,18.73739,1.350414997716258E-6
135.58743,22.113197,1.2263032872036186E-6
179.21283,8.322336,4.30679139486366E-6
113.032814,37.77655,5.984284597152187E-7
94.64723,25.711828,7.362154974150253E-7
116.0631,45.15758,5.140359572214034E-7
115.92765,41.551014,5.580015476918707E-7
97.756775,46.4555,4.2086199320727627E-7
66.12396,37.215626,3.553559078842209E-7
116.042564,16.263014,1.4270733030880303E-6
168.62361,1.2723532,2.6505787091343685E-5
38.71956,5.582887,1.3870801081262705E-6
100.98988,46.90521,4.306126609975229E-7
146.09404,33.01608,8.849872217883674E-7
98.10007,12.125845,1.618032681419472E-6
10.38963,26.135708,7.950525293012922E-8
36.161583,19.868937,3.640011922766965E-7
150.03252,23.375534,1.283671347227272E-6
1.2741575,16.919474,1.506143217704804E-8
32.108795,45.638535,1.4070914189290621E-7
74.5266,29.027008,5.134983499043796E-7
27.736498,47.27072,1.1735170116600291E-7
150.18707,14.532597,2.066899357497166E-6
112.789955,8.047152,2.8032268118818922E-6
144.36594,20.367393,1.417618178038242E-6
50.359592,31.381723,3.2094854568399164E-7
148.60062,42.377537,7.013178573765799E-7
91.525505,19.099083,9.584282692626496E-7
136.13243,16.58817,1.641319548008515E-6
87.468506,49.79662,3.513029875780276E-7
138.21526,19.240202,1.436733939653669E-6
118.63765,46.076374,5.149608751643914E-7
173.61653,31.216509,1.1123379114616305E-6
115.638504,25.741114,8.984732016144035E-7
36.54128,26.82007,2.724920440230841E-7
71.70185,43.42591,3.3022612225292655E-7
126.53031,27.774704,9.111190648721077E-7
128.03766,42.075855,6.086039507220942E-7
38.453682,20.78978,3.699287108278366E-7
51.07465,48.182594,2.120045653561483E-7
21.541332,21.063456,2.0453749539200946E-7
14.531042,10.756803,2.70174004206812E-7
63.46266,24.694733,5.139773133118388E-7
149.45715,1.6406698,1.821904093719538E-5
58.787434,30.13282,3.90188726921849E-7
31.836351,13.953875,4.563084065841162E-7
80.73057,22.512949,7.17192296473121E-7
140.02547,16.21857,1.726730048280636E-6
190.90369,5.011077,7.619267845910977E-6
133.26187,42.02327,6.342289518986129E-7
93.8667,28.19552,6.658270383647016E-7
177.65909,18.962524,1.8737915296026163E-6
71.59286,11.761844,1.2173747466895622E-6
77.558334,16.028719,9.677421458375601E-7
17.531208,23.00797,1.523924746180469E-7
57.798973,15.634279,7.39387753732677E-7
30.770544,22.939747,2.6827274288906145E-7
86.41572,45.007008,3.840100583837509E-7
127.87932,13.992821,1.8277846992503547E-6
27.466022,31.82825,1.7258895306993337E-7
183.3163,23.014975,1.593017612848823E-6
70.13639,30.673061,4.5731588274191527E-7
18.87711,29.373695,1.2853070944962285E-7
192.97153,0.06339372,6.088032967266734E-4
28.461922,0.8370055,6.800892425930143E-6
91.0157,44.75995,4.0668367089522426E-7
46.520187,29.22126,3.183995985471878E-7
18.850826,24.295124,1.5518197167105184E-7
146.84825,13.707837,2.1425444469482444E-6
183.96138,16.689047,2.204576229558689E-6
92.98638,22.20132,8.376653173407368E-7
62.551224,15.792591,7.921591001593504E-7
52.28163,20.135027,5.193102710704905E-7
103.88296,31.765743,6.540565200855655E-7
132.75378,41.725376,6.363215697266891E-7
139.4057,6.8266244,4.084176677922469E-6
105.22133,40.834846,5.153506760171553E-7
19.382448,2.595955,1.493280814208084E-6
132.7154,47.323963,5.608802990691451E-7
162.42343,11.113657,2.9229520297482805E-6
45.029213,20.055893,4.4903722887468874E-7
22.277529,38.918793,1.144821162385683E-7
68.3216,29.563086,4.6220887016808404E-7
151.42845,12.460951,2.4304477779170682E-6
148.01282,21.793406,1.3583266475704883E-6
172.48854,3.5506678,9.715836691829086E-6
87.78169,9.324047,1.8829096779657343E-6
156.07768,25.558418,1.2213407013089282E-6
68.293175,7.9646883,1.7148988676515262E-6
47.820446,4.6361566,2.0629349076519188E-6
106.35575,34.766994,6.118202199505177E-7
87.289795,35.362362,4.936875831375321E-7
68.52855,8.115876,1.6887529460537127E-6
18.171131,36.90096,9.848595602460985E-8
162.76813,41.798504,7.788227441121736E-7
101.61564,34.016468,5.974496740181041E-7
197.52544,2.730394,1.4468640394575597E-5
113.697136,47.10222,4.827676455048138E-7
119.77369,6.363487,3.764404442376618E-6
33.082165,36.75531,1.8001298158914246E-7
21.767977,4.709409,9.244461742788098E-7
6.468242,11.371579,1.1376154659964198E-7
140.90825,29.381773,9.591541594536822E-7
17.040455,20.735731,1.6435837021495204E-7
167.89708,36.094604,9.303167707745015E-7
75.14201,24.646206,6.097653638721192E-7
25.454245,7.649643,6.655015089951269E-7
100.54959,43.241394,4.6506174599522643E-7
183.1705,9.603551,3.814641134460762E-6
172.18965,14.883181,2.313882440930644E-6
133.653,6.5266385,4.0956152150090675E-6
83.82731,8.205809,2.043121216622073E-6
70.93523,37.04805,3.829363574097161E-7
163.20436,7.252495,4.500640543488895E-6
84.1949,12.727974,1.3229898320486778E-6
87.29886,12.499144,1.3968774410966572E-6
108.1431,49.205677,4.395553661520185E-7
157.82344,26.004023,1.213838666347553E-6
56.01856,8.042848,1.393003101782799E-6
